,x
47596,0
47597,1
47598,0
47599,0
47600,0
47601,0
47602,1
47603,1
47604,0
47605,1
47606,0
47607,0
47608,0
47609,0
47610,0
47611,0
47612,0
47613,1
47614,0
47615,1
47616,0
47617,0
47618,0
47619,0
47620,0
47621,1
47622,1
47623,1
47624,1
47625,1
47626,1
47627,1
47628,1
47629,0
47630,1
47631,0
47632,1
47633,1
47634,0
47635,0
47636,1
47637,0
47638,0
47639,0
47640,1
47641,1
47642,0
47643,1
47644,1
47645,0
47646,0
47647,0
47648,0
47649,1
47650,0
47651,1
47652,1
47653,0
47654,1
47655,1
47656,0
47657,0
47658,0
47659,0
47660,1
47661,1
47662,1
47663,0
47664,1
47665,1
47666,0
47667,1
47668,1
47669,1
47670,0
47671,1
47672,1
47673,0
47674,1
47675,0
47676,0
47677,0
47678,0
47679,0
47680,0
47681,0
47682,0
47683,0
47684,0
47685,0
47686,1
47687,1
47688,1
47689,1
47690,0
47691,1
47692,1
47693,1
47694,1
47695,0
47696,0
47697,0
47698,0
47699,0
47700,1
47701,0
47702,0
47703,1
47704,1
47705,1
47706,1
47707,0
47708,0
47709,1
47710,1
47711,1
47712,0
47713,1
47714,0
47715,0
47716,0
47717,1
47718,0
47719,0
47720,0
47721,0
47722,0
47723,0
47724,0
47725,0
47726,0
47727,0
47728,1
47729,1
47730,0
47731,1
47732,0
47733,0
47734,0
47735,0
47736,0
47737,0
47738,0
47739,0
47740,0
47741,1
47742,0
47743,1
47744,0
47745,1
47746,1
47747,1
47748,1
47749,1
47750,0
47751,0
47752,1
47753,1
47754,0
47755,1
47756,0
47757,0
47758,0
47759,0
47760,0
47761,0
47762,0
47763,0
47764,0
47765,0
47766,0
47767,1
47768,0
47769,0
47770,0
47771,1
47772,1
47773,0
47774,0
47775,0
47776,0
47777,0
47778,0
47779,0
47780,0
47781,0
47782,0
47783,0
47784,0
47785,0
47786,0
47787,1
47788,1
47789,1
47790,1
47791,1
47792,0
47793,1
47794,1
47795,1
47796,1
47797,0
47798,1
47799,0
47800,0
47801,0
47802,0
47803,0
47804,0
47805,0
47806,0
47807,1
47808,1
47809,0
47810,1
47811,1
47812,1
47813,0
47814,0
47815,0
47816,0
47817,0
47818,0
47819,0
47820,0
47821,0
47822,0
47823,0
47824,1
47825,0
47826,0
47827,0
47828,0
47829,0
47830,0
47831,0
47832,0
47833,0
47834,1
47835,0
47836,0
47837,0
47838,0
47839,0
47840,0
47841,0
47842,0
47843,0
47844,0
47845,0
47846,1
47847,1
47848,1
47849,0
47850,0
47851,0
47852,0
47853,0
47854,0
47855,1
47856,0
47857,0
47858,0
47859,1
47860,0
47861,0
47862,0
47863,0
47864,1
47865,1
47866,1
47867,0
47868,0
47869,0
47870,0
47871,0
47872,0
47873,1
47874,0
47875,0
47876,0
47877,0
47878,0
47879,0
47880,0
47881,0
47882,0
47883,0
47884,0
47885,0
47886,0
47887,0
47888,0
47889,0
47890,0
47891,0
47892,0
47893,0
47894,0
47895,1
47896,0
47897,0
47898,0
47899,0
47900,0
47901,0
47902,0
47903,0
47904,0
47905,0
47906,0
47907,0
47908,0
47909,0
47910,0
47911,0
47912,0
47913,0
47914,0
47915,0
47916,1
47917,0
47918,0
47919,0
47920,0
47921,0
47922,0
47923,0
47924,0
47925,0
47926,0
47927,0
47928,0
47929,0
47930,0
47931,0
47932,0
47933,0
47934,0
47935,0
47936,0
47937,0
47938,1
47939,1
47940,0
47941,1
47942,0
47943,0
47944,0
47945,1
47946,0
47947,0
47948,0
47949,0
47950,0
47951,0
47952,0
47953,0
47954,0
47955,0
47956,0
47957,0
47958,0
47959,0
47960,0
47961,0
47962,0
47963,0
47964,1
47965,0
47966,1
47967,0
47968,0
47969,0
47970,0
47971,0
47972,0
47973,0
47974,0
47975,0
47976,1
47977,0
47978,0
47979,0
47980,0
47981,0
47982,0
47983,1
47984,0
47985,1
47986,0
47987,0
47988,0
47989,0
47990,0
47991,0
47992,0
47993,0
47994,1
47995,1
47996,0
47997,1
47998,1
47999,0
48000,0
48001,1
48002,1
48003,1
48004,0
48005,0
48006,0
48007,0
48008,0
48009,0
48010,0
48011,1
48012,0
48013,0
48014,0
48015,0
48016,1
48017,1
48018,0
48019,0
48020,1
48021,0
48022,1
48023,0
48024,0
48025,0
48026,0
48027,0
48028,0
48029,0
48030,0
48031,1
48032,1
48033,0
48034,0
48035,0
48036,0
48037,0
48038,0
48039,0
48040,0
48041,0
48042,0
48043,0
48044,0
48045,0
48046,1
48047,0
48048,1
48049,0
48050,0
48051,0
48052,0
48053,0
48054,0
48055,0
48056,0
48057,1
48058,0
48059,0
48060,0
48061,0
48062,0
48063,0
48064,1
48065,1
48066,0
48067,0
48068,1
48069,1
48070,1
48071,1
48072,1
48073,1
48074,0
48075,1
48076,0
48077,1
48078,1
48079,0
48080,0
48081,0
48082,1
48083,1
48084,1
48085,1
48086,0
48087,1
48088,0
48089,0
48090,0
48091,0
48092,0
48093,1
48094,0
48095,0
48096,0
48097,0
48098,0
48099,1
48100,0
48101,1
48102,0
48103,0
48104,0
48105,0
48106,0
48107,1
48108,0
48109,1
48110,0
48111,0
48112,0
48113,0
48114,0
48115,0
48116,0
48117,0
48118,0
48119,0
48120,0
48121,0
48122,0
48123,0
48124,0
48125,0
48126,0
48127,0
48128,0
48129,0
48130,1
48131,0
48132,1
48133,1
48134,0
48135,0
48136,0
48137,1
48138,1
48139,0
48140,1
48141,1
48142,0
48143,1
48144,0
48145,0
48146,0
48147,0
48148,0
48149,0
48150,1
48151,1
48152,0
48153,0
48154,0
48155,0
48156,0
48157,0
48158,0
48159,0
48160,0
48161,0
48162,0
48163,0
48164,0
48165,0
48166,1
48167,1
48168,1
48169,0
48170,0
48171,0
48172,0
48173,0
48174,0
48175,0
48176,0
48177,0
48178,0
48179,0
48180,0
48181,0
48182,0
48183,0
48184,1
48185,0
48186,0
48187,0
48188,1
48189,1
48190,0
48191,0
48192,0
48193,0
48194,0
48195,0
48196,0
48197,0
48198,0
48199,0
48200,0
48201,0
48202,0
48203,0
48204,1
48205,0
48206,0
48207,1
48208,0
48209,0
48210,0
48211,0
48212,0
48213,0
48214,1
48215,0
48216,0
48217,0
48218,0
48219,0
48220,1
48221,0
48222,1
48223,0
48224,0
48225,0
48226,0
48227,0
48228,0
48229,0
48230,0
48231,0
48232,0
48233,0
48234,0
48235,0
48236,0
48237,0
48238,0
48239,0
48240,0
48241,1
48242,0
48243,0
48244,0
48245,1
48246,0
48247,1
48248,0
48249,0
48250,0
48251,0
48252,0
48253,1
48254,1
48255,0
48256,0
48257,0
48258,0
48259,0
48260,0
48261,1
48262,1
48263,0
48264,1
48265,0
48266,0
48267,0
48268,0
48269,0
48270,1
48271,0
48272,0
48273,0
48274,0
48275,0
48276,1
48277,0
48278,0
48279,0
48280,0
48281,0
48282,0
48283,1
48284,0
48285,0
48286,0
48287,1
48288,0
48289,0
48290,0
48291,0
48292,0
48293,0
48294,0
48295,0
48296,0
48297,0
48298,0
48299,0
48300,0
48301,1
48302,0
48303,0
48304,0
48305,0
48306,0
48307,1
48308,0
48309,0
48310,0
48311,0
48312,0
48313,0
48314,0
48315,1
48316,0
48317,0
48318,0
48319,0
48320,0
48321,0
48322,0
48323,1
48324,1
48325,0
48326,0
48327,0
48328,0
48329,0
48330,0
48331,1
48332,0
48333,0
48334,0
48335,0
48336,0
48337,0
48338,0
48339,0
48340,0
48341,1
48342,1
48343,0
48344,0
48345,0
48346,0
48347,0
48348,0
48349,0
48350,0
48351,0
48352,0
48353,0
48354,0
48355,0
48356,0
48357,0
48358,0
48359,0
48360,0
48361,0
48362,0
48363,0
48364,0
48365,0
48366,0
48367,0
48368,0
48369,0
48370,0
48371,0
48372,1
48373,1
48374,0
48375,1
48376,0
48377,0
48378,1
48379,1
48380,0
48381,0
48382,1
48383,0
48384,0
48385,0
48386,0
48387,0
48388,0
48389,0
48390,0
48391,0
48392,0
48393,0
48394,0
48395,0
48396,0
48397,0
48398,1
48399,0
48400,1
48401,0
48402,0
48403,0
48404,0
48405,0
48406,0
48407,0
48408,0
48409,0
48410,0
48411,0
48412,0
48413,0
48414,0
48415,0
48416,0
48417,0
48418,0
48419,0
48420,0
48421,0
48422,0
48423,1
48424,1
48425,0
48426,0
48427,0
48428,1
48429,1
48430,0
48431,1
48432,0
48433,0
48434,0
48435,0
48436,0
48437,0
48438,1
48439,0
48440,0
48441,0
48442,0
48443,0
48444,0
48445,0
48446,1
48447,0
48448,1
48449,1
48450,0
48451,0
48452,0
48453,0
48454,0
48455,0
48456,0
48457,0
48458,0
48459,0
48460,0
48461,0
48462,1
48463,1
48464,0
48465,1
48466,1
48467,0
48468,0
48469,1
48470,0
48471,1
48472,0
48473,1
48474,1
48475,1
48476,0
48477,0
48478,0
48479,0
48480,0
48481,1
48482,0
48483,0
48484,0
48485,1
48486,0
48487,0
48488,0
48489,0
48490,0
48491,1
48492,0
48493,0
48494,0
48495,0
48496,0
48497,0
48498,1
48499,0
48500,0
48501,0
48502,0
48503,0
48504,0
48505,0
48506,0
48507,0
48508,0
48509,0
48510,0
48511,0
48512,1
48513,0
48514,1
48515,0
48516,0
48517,0
48518,0
48519,0
48520,0
48521,0
48522,0
48523,0
48524,0
48525,0
48526,1
48527,0
48528,0
48529,0
48530,0
48531,0
48532,0
48533,0
48534,0
48535,0
48536,0
48537,0
48538,0
48539,0
48540,0
48541,0
48542,0
48543,0
48544,0
48545,0
48546,0
48547,1
48548,0
48549,1
48550,0
48551,0
48552,0
48553,0
48554,0
48555,1
48556,0
48557,0
48558,1
48559,0
48560,0
48561,0
48562,0
48563,0
48564,1
48565,1
48566,0
48567,0
48568,0
48569,1
48570,1
48571,0
48572,1
48573,1
48574,1
48575,1
48576,0
48577,0
48578,0
48579,0
48580,1
48581,0
48582,1
48583,0
48584,1
48585,0
48586,0
48587,0
48588,0
48589,0
48590,0
48591,0
48592,0
48593,0
48594,1
48595,1
48596,0
48597,1
48598,0
48599,0
48600,0
48601,0
48602,0
48603,1
48604,0
48605,1
48606,1
48607,1
48608,0
48609,0
48610,1
48611,0
48612,0
48613,0
48614,0
48615,0
48616,0
48617,0
48618,0
48619,0
48620,0
48621,0
48622,0
48623,0
48624,0
48625,0
48626,0
48627,0
48628,1
48629,1
48630,0
48631,0
48632,0
48633,1
48634,0
48635,1
48636,1
48637,1
48638,1
48639,0
48640,1
48641,0
48642,0
48643,0
48644,0
48645,0
48646,0
48647,0
48648,0
48649,0
48650,0
48651,0
48652,1
48653,1
48654,1
48655,0
48656,1
48657,1
48658,1
48659,1
48660,1
48661,1
48662,1
48663,1
48664,0
48665,1
48666,0
48667,0
48668,1
48669,1
48670,1
48671,0
48672,0
48673,0
48674,0
48675,1
48676,1
48677,1
48678,1
48679,0
48680,0
48681,1
48682,1
48683,1
48684,1
48685,1
48686,1
48687,1
48688,1
48689,0
48690,1
48691,1
48692,1
48693,1
48694,0
48695,0
48696,0
48697,0
48698,0
48699,1
48700,0
48701,1
48702,0
48703,1
48704,0
48705,0
48706,0
48707,0
48708,0
48709,0
48710,0
48711,0
48712,0
48713,0
48714,0
48715,0
48716,0
48717,0
48718,0
48719,0
48720,0
48721,0
48722,0
48723,1
48724,1
48725,0
48726,1
48727,1
48728,0
48729,0
48730,0
48731,1
48732,0
48733,0
48734,0
48735,0
48736,0
48737,0
48738,0
48739,0
48740,0
48741,1
48742,0
48743,0
48744,0
48745,0
48746,0
48747,1
48748,0
48749,0
48750,1
48751,0
48752,0
48753,1
48754,0
48755,0
48756,0
48757,0
48758,0
48759,0
48760,0
48761,1
48762,0
48763,1
48764,1
48765,1
48766,1
48767,1
48768,1
48769,1
48770,1
48771,1
48772,1
48773,0
48774,1
48775,0
48776,0
48777,0
48778,0
48779,0
48780,0
48781,1
48782,0
48783,0
48784,1
48785,0
48786,0
48787,0
48788,1
48789,1
48790,1
48791,0
48792,1
48793,0
48794,0
48795,1
48796,0
48797,1
48798,1
48799,0
48800,0
48801,0
48802,0
48803,1
48804,0
48805,1
48806,0
48807,0
48808,0
48809,0
48810,0
48811,0
48812,1
48813,0
48814,0
48815,1
48816,0
48817,0
48818,0
48819,0
48820,0
48821,0
48822,0
48823,0
48824,0
48825,0
48826,0
48827,0
48828,0
48829,1
48830,0
48831,0
48832,1
48833,1
48834,1
48835,1
48836,1
48837,1
48838,1
48839,1
48840,0
48841,1
48842,1
48843,1
48844,1
48845,0
48846,1
48847,0
48848,1
48849,1
48850,0
48851,0
48852,0
48853,0
48854,1
48855,0
48856,0
48857,1
48858,0
48859,1
48860,0
48861,0
48862,0
48863,1
48864,1
48865,0
48866,1
48867,0
48868,1
48869,1
48870,1
48871,0
48872,1
48873,1
48874,1
48875,1
48876,0
48877,0
48878,0
48879,0
48880,1
48881,0
48882,0
48883,1
48884,0
48885,0
48886,1
48887,0
48888,0
48889,1
48890,0
48891,1
48892,1
48893,0
48894,0
48895,0
48896,0
48897,0
48898,0
48899,0
48900,1
48901,1
48902,0
48903,0
48904,0
48905,0
48906,1
48907,1
48908,0
48909,1
48910,0
48911,1
48912,0
48913,0
48914,0
48915,0
48916,0
48917,0
48918,0
48919,0
48920,1
48921,0
48922,1
48923,0
48924,1
48925,0
48926,0
48927,0
48928,1
48929,0
48930,1
48931,0
48932,0
48933,0
48934,1
48935,0
48936,0
48937,0
48938,0
48939,0
48940,0
48941,0
48942,0
48943,0
48944,0
48945,0
48946,0
48947,0
48948,0
48949,0
48950,0
48951,0
48952,0
48953,0
48954,1
48955,0
48956,0
48957,1
48958,1
48959,1
48960,0
48961,1
48962,1
48963,1
48964,1
48965,1
48966,1
48967,1
48968,1
48969,1
48970,0
48971,0
48972,0
48973,1
48974,0
48975,0
48976,1
48977,1
48978,1
48979,1
48980,0
48981,1
48982,0
48983,1
48984,1
48985,0
48986,0
48987,0
48988,0
48989,0
48990,0
48991,0
48992,0
48993,0
48994,1
48995,0
48996,0
48997,0
48998,0
48999,0
49000,0
49001,0
49002,0
49003,0
49004,1
49005,1
49006,1
49007,1
49008,0
49009,1
49010,1
49011,1
49012,1
49013,1
49014,1
49015,0
49016,0
49017,1
49018,1
49019,1
49020,0
49021,0
49022,0
49023,0
49024,0
49025,1
49026,0
49027,0
49028,0
49029,0
49030,0
49031,0
49032,0
49033,0
49034,1
49035,0
49036,0
49037,1
49038,1
49039,0
49040,1
49041,1
49042,0
49043,0
49044,1
49045,1
49046,1
49047,0
49048,1
49049,0
49050,1
49051,0
49052,0
49053,1
49054,0
49055,1
49056,1
49057,1
49058,1
49059,1
49060,1
49061,1
49062,1
49063,0
49064,1
49065,0
49066,0
49067,0
49068,0
49069,0
49070,0
49071,0
49072,0
49073,0
49074,0
49075,0
49076,0
49077,0
49078,0
49079,0
49080,0
49081,0
49082,0
49083,0
49084,0
49085,0
49086,0
49087,1
49088,0
49089,0
49090,0
49091,0
49092,0
49093,0
49094,0
49095,0
49096,0
49097,1
49098,0
49099,0
49100,0
49101,0
49102,0
49103,1
49104,1
49105,0
49106,1
49107,1
49108,1
49109,1
49110,1
49111,1
49112,0
49113,0
49114,0
49115,0
49116,0
49117,0
49118,0
49119,0
49120,0
49121,0
49122,0
49123,0
49124,0
49125,0
49126,0
49127,0
49128,1
49129,0
49130,1
49131,0
49132,0
49133,0
49134,0
49135,0
49136,0
49137,1
49138,1
49139,0
49140,0
49141,0
49142,0
49143,0
49144,0
49145,0
49146,0
49147,0
49148,0
49149,0
49150,0
49151,1
49152,0
49153,0
49154,0
49155,0
49156,0
49157,0
49158,0
49159,0
49160,0
49161,1
49162,1
49163,1
49164,1
49165,1
49166,1
49167,1
49168,1
49169,1
49170,1
49171,1
49172,0
49173,1
49174,0
49175,0
49176,0
49177,0
49178,0
49179,1
49180,0
49181,0
49182,0
49183,1
49184,0
49185,1
49186,0
49187,0
49188,1
49189,0
49190,0
49191,0
49192,0
49193,0
49194,0
49195,1
49196,0
49197,1
49198,0
49199,0
49200,0
49201,0
49202,1
49203,0
49204,0
49205,1
49206,1
49207,1
49208,1
49209,1
49210,1
49211,1
49212,1
49213,0
49214,1
49215,0
49216,0
49217,0
49218,1
49219,1
49220,0
49221,0
49222,0
49223,1
49224,1
49225,0
49226,1
49227,0
49228,1
49229,1
49230,0
49231,1
49232,0
49233,1
49234,0
49235,1
49236,0
49237,1
49238,1
49239,0
49240,1
49241,1
49242,0
49243,0
49244,0
49245,1
49246,1
49247,0
49248,1
49249,1
49250,0
49251,1
49252,0
49253,0
49254,0
49255,1
49256,0
49257,0
49258,0
49259,0
49260,0
49261,0
49262,0
49263,0
49264,0
49265,0
49266,0
49267,0
49268,0
49269,1
49270,1
49271,1
49272,1
49273,1
49274,1
49275,1
49276,1
49277,1
49278,0
49279,0
49280,1
49281,0
49282,1
49283,1
49284,1
49285,1
49286,1
49287,1
49288,0
49289,1
49290,0
49291,0
49292,0
49293,1
49294,0
49295,0
49296,0
49297,0
49298,1
49299,1
49300,1
49301,1
49302,0
49303,0
49304,0
49305,0
49306,0
49307,0
49308,0
49309,0
49310,1
49311,0
49312,1
49313,0
49314,0
49315,1
49316,1
49317,1
49318,1
49319,1
49320,1
49321,1
49322,1
49323,0
49324,0
49325,0
49326,0
49327,0
49328,1
49329,0
49330,0
49331,1
49332,0
49333,0
49334,0
49335,0
49336,0
49337,0
49338,0
49339,0
49340,0
49341,0
49342,0
49343,0
49344,0
49345,0
49346,0
49347,0
49348,0
49349,0
49350,0
49351,0
49352,0
49353,1
49354,1
49355,0
49356,0
49357,1
49358,0
49359,1
49360,1
49361,1
49362,1
49363,1
49364,0
49365,0
49366,0
49367,0
49368,0
49369,0
49370,0
49371,0
49372,0
49373,0
49374,0
49375,0
49376,0
49377,0
49378,0
49379,0
49380,0
49381,0
49382,0
49383,0
49384,0
49385,0
49386,0
49387,0
49388,1
49389,1
49390,0
49391,0
49392,0
49393,0
49394,0
49395,0
49396,0
49397,0
49398,1
49399,1
49400,1
49401,0
49402,0
49403,0
49404,0
49405,0
49406,0
49407,0
49408,0
49409,0
49410,0
49411,0
49412,0
49413,0
49414,1
49415,0
49416,0
49417,1
49418,0
49419,0
49420,0
49421,0
49422,0
49423,0
49424,0
49425,0
49426,0
49427,0
49428,0
49429,0
49430,0
49431,0
49432,0
49433,0
49434,0
49435,0
49436,0
49437,0
49438,0
49439,0
49440,0
49441,0
49442,0
49443,0
49444,0
49445,0
49446,0
49447,1
49448,1
49449,0
49450,0
49451,0
49452,0
49453,1
49454,0
49455,1
49456,0
49457,0
49458,0
49459,0
49460,0
49461,0
49462,0
49463,1
49464,1
49465,0
49466,0
49467,0
49468,0
49469,1
49470,0
49471,1
49472,0
49473,0
49474,0
49475,0
49476,0
49477,0
49478,0
49479,0
49480,0
49481,0
49482,0
49483,0
49484,1
49485,1
49486,0
49487,0
49488,0
49489,1
49490,0
49491,0
49492,0
49493,1
49494,1
49495,1
49496,1
49497,1
49498,1
49499,1
49500,1
49501,1
49502,1
49503,0
49504,1
49505,1
49506,1
49507,0
49508,0
49509,0
49510,0
49511,0
49512,0
49513,0
49514,0
49515,0
49516,0
49517,0
49518,0
49519,0
49520,0
49521,0
49522,0
49523,0
49524,0
49525,0
49526,0
49527,0
49528,0
49529,0
49530,0
49531,0
49532,0
49533,0
49534,0
49535,0
49536,0
49537,0
49538,0
49539,1
49540,1
49541,0
49542,0
49543,0
49544,0
49545,0
49546,1
49547,0
49548,1
49549,1
49550,0
49551,0
49552,0
49553,0
49554,0
49555,1
49556,0
49557,1
49558,0
49559,0
49560,0
49561,0
49562,0
49563,0
49564,0
49565,1
49566,1
49567,0
49568,0
49569,0
49570,0
49571,1
49572,1
49573,0
49574,0
49575,1
49576,0
49577,0
49578,0
49579,0
49580,0
49581,0
49582,0
49583,0
49584,0
49585,0
49586,0
49587,0
49588,1
49589,0
49590,0
49591,0
49592,0
49593,0
49594,0
49595,0
49596,0
49597,1
49598,0
49599,0
49600,0
49601,0
49602,0
49603,0
49604,0
49605,0
49606,0
49607,0
49608,1
49609,1
49610,0
49611,0
49612,0
49613,0
49614,0
49615,1
49616,1
49617,1
49618,1
49619,0
49620,0
49621,0
49622,1
49623,1
49624,0
49625,0
49626,1
49627,0
49628,0
49629,0
49630,0
49631,0
49632,0
49633,0
49634,0
49635,0
49636,0
49637,0
49638,0
49639,0
49640,0
49641,0
49642,1
49643,0
49644,0
49645,0
49646,0
49647,1
49648,0
49649,0
49650,0
49651,0
49652,1
49653,0
49654,0
49655,1
49656,0
49657,0
49658,0
49659,0
49660,0
49661,0
49662,0
49663,0
49664,0
49665,0
49666,0
49667,0
49668,1
49669,0
49670,0
49671,0
49672,0
49673,0
49674,0
49675,0
49676,0
49677,0
49678,0
49679,0
49680,0
49681,0
49682,0
49683,0
49684,1
49685,0
49686,0
49687,0
49688,0
49689,0
49690,0
49691,0
49692,1
49693,0
49694,0
49695,1
49696,0
49697,0
49698,0
49699,0
49700,0
49701,0
49702,0
49703,0
49704,0
49705,1
49706,0
49707,0
49708,0
49709,0
49710,0
49711,1
49712,0
49713,0
49714,0
49715,0
49716,0
49717,0
49718,0
49719,0
49720,0
49721,0
49722,0
49723,0
49724,0
49725,0
49726,1
49727,0
49728,0
49729,1
49730,0
49731,0
49732,0
49733,0
49734,0
49735,0
49736,0
49737,0
49738,0
49739,0
49740,1
49741,1
49742,0
49743,1
49744,1
49745,1
49746,0
49747,0
49748,0
49749,0
49750,0
49751,0
49752,0
49753,0
49754,0
49755,1
49756,0
49757,1
49758,0
49759,0
49760,0
49761,0
49762,1
49763,0
49764,0
49765,0
49766,1
49767,0
49768,0
49769,0
49770,0
49771,0
49772,0
49773,0
49774,0
49775,0
49776,0
49777,0
49778,1
49779,1
49780,0
49781,0
49782,0
49783,0
49784,0
49785,0
49786,0
49787,0
49788,0
49789,1
49790,0
49791,0
49792,0
49793,1
49794,0
49795,0
49796,0
49797,0
49798,0
49799,0
49800,0
49801,0
49802,0
49803,1
49804,0
49805,0
49806,1
49807,0
49808,0
49809,0
49810,0
49811,0
49812,0
49813,1
49814,0
49815,0
49816,1
49817,0
49818,0
49819,1
49820,0
49821,0
49822,0
49823,0
49824,0
49825,0
49826,0
49827,0
49828,1
49829,0
49830,0
49831,1
49832,0
49833,0
49834,0
49835,1
49836,0
49837,0
49838,0
49839,0
49840,0
49841,0
49842,1
49843,1
49844,1
49845,0
49846,1
49847,1
49848,1
49849,0
49850,0
49851,0
49852,0
49853,0
49854,0
49855,0
49856,0
49857,0
49858,1
49859,1
49860,0
49861,0
49862,0
49863,0
49864,1
49865,0
49866,0
49867,0
49868,0
49869,0
49870,0
49871,1
49872,0
49873,0
49874,0
49875,0
49876,1
49877,0
49878,0
49879,0
49880,0
49881,0
49882,0
49883,1
49884,0
49885,0
49886,0
49887,0
49888,0
49889,0
49890,0
49891,0
49892,0
49893,0
49894,0
49895,0
49896,0
49897,0
49898,0
49899,1
49900,0
49901,0
49902,0
49903,1
49904,0
49905,0
49906,1
49907,1
49908,1
49909,0
49910,0
49911,0
49912,1
49913,0
49914,1
49915,0
49916,0
49917,1
49918,1
49919,0
49920,1
49921,0
49922,0
49923,0
49924,0
49925,0
49926,0
49927,0
49928,0
49929,0
49930,0
49931,0
49932,0
49933,0
49934,0
49935,1
49936,0
49937,0
49938,0
49939,0
49940,1
49941,0
49942,0
49943,0
49944,0
49945,1
49946,0
49947,1
49948,0
49949,0
49950,0
49951,0
49952,0
49953,0
49954,0
49955,0
49956,0
49957,0
49958,0
49959,0
49960,0
49961,0
49962,0
49963,0
49964,0
49965,0
49966,0
49967,0
49968,0
49969,1
49970,0
49971,1
49972,0
49973,1
49974,0
49975,0
49976,0
49977,0
49978,0
49979,0
49980,1
49981,0
49982,0
49983,0
49984,0
49985,0
49986,0
49987,0
49988,0
49989,0
49990,0
49991,0
49992,0
49993,0
49994,0
49995,1
49996,0
49997,0
49998,1
49999,0
50000,0
50001,0
50002,1
50003,0
50004,0
50005,0
50006,0
50007,0
50008,0
50009,0
50010,0
50011,0
50012,0
50013,0
50014,1
50015,0
50016,0
50017,1
50018,1
50019,0
50020,0
50021,0
50022,1
50023,0
50024,0
50025,0
50026,1
50027,1
50028,0
50029,0
50030,0
50031,0
50032,1
50033,1
50034,1
50035,0
50036,0
50037,0
50038,1
50039,1
50040,0
50041,1
50042,0
50043,0
50044,1
50045,1
50046,0
50047,0
50048,0
50049,0
50050,1
50051,0
50052,1
50053,0
50054,0
50055,0
50056,0
50057,0
50058,0
50059,0
50060,0
50061,1
50062,0
50063,0
50064,0
50065,0
50066,0
50067,0
50068,0
50069,1
50070,1
50071,0
50072,0
50073,0
50074,0
50075,0
50076,0
50077,0
50078,0
50079,0
50080,0
50081,0
50082,0
50083,0
50084,0
50085,0
50086,0
50087,1
50088,0
50089,0
50090,1
50091,0
50092,0
50093,0
50094,0
50095,0
50096,0
50097,0
50098,0
50099,0
50100,0
50101,0
50102,1
50103,0
50104,0
50105,0
50106,0
50107,0
50108,0
50109,0
50110,0
50111,1
50112,1
50113,0
50114,0
50115,1
50116,1
50117,0
50118,1
50119,0
50120,0
50121,1
50122,0
50123,1
50124,0
50125,1
50126,0
50127,0
50128,1
50129,0
50130,1
50131,1
50132,1
50133,1
50134,0
50135,1
50136,1
50137,0
50138,0
50139,0
50140,0
50141,1
50142,1
50143,0
50144,1
50145,0
50146,1
50147,0
50148,0
50149,0
50150,0
50151,0
50152,0
50153,0
50154,0
50155,0
50156,0
50157,0
50158,0
50159,0
50160,0
50161,1
50162,0
50163,1
50164,0
50165,0
50166,0
50167,0
50168,1
50169,0
50170,1
50171,0
50172,0
50173,0
50174,0
50175,1
50176,0
50177,1
50178,1
50179,0
50180,0
50181,0
50182,0
50183,0
50184,0
50185,0
50186,0
50187,1
50188,0
50189,0
50190,0
50191,1
50192,0
50193,1
50194,1
50195,0
50196,1
50197,1
50198,1
50199,0
50200,0
50201,0
50202,0
50203,0
50204,0
50205,0
50206,0
50207,0
50208,0
50209,0
50210,0
50211,0
50212,0
50213,0
50214,0
50215,0
50216,0
50217,0
50218,0
50219,0
50220,0
50221,1
50222,1
50223,0
50224,1
50225,0
50226,1
50227,0
50228,0
50229,0
50230,0
50231,0
50232,0
50233,0
50234,0
50235,0
50236,0
50237,0
50238,0
50239,0
50240,0
50241,1
50242,0
50243,0
50244,0
50245,0
50246,0
50247,0
50248,0
50249,0
50250,0
50251,0
50252,0
50253,0
50254,0
50255,0
50256,0
50257,0
50258,1
50259,1
50260,0
50261,0
50262,0
50263,0
50264,0
50265,0
50266,0
50267,0
50268,0
50269,1
50270,0
50271,1
50272,0
50273,0
50274,0
50275,0
50276,0
50277,0
50278,0
50279,0
50280,0
50281,0
50282,0
50283,0
50284,0
50285,0
50286,0
50287,1
50288,0
50289,0
50290,0
50291,0
50292,1
50293,1
50294,0
50295,0
50296,0
50297,1
50298,0
50299,1
50300,0
50301,0
50302,0
50303,0
50304,0
50305,0
50306,1
50307,0
50308,1
50309,0
50310,1
50311,1
50312,0
50313,0
50314,0
50315,0
50316,0
50317,0
50318,0
50319,0
50320,0
50321,0
50322,0
50323,0
50324,0
50325,0
50326,0
50327,0
50328,0
50329,0
50330,0
50331,0
50332,1
50333,0
50334,1
50335,1
50336,0
50337,0
50338,0
50339,0
50340,0
50341,0
50342,0
50343,0
50344,1
50345,0
50346,0
50347,0
50348,0
50349,1
50350,0
50351,0
50352,0
50353,0
50354,0
50355,0
50356,1
50357,0
50358,0
50359,0
50360,0
50361,0
50362,0
50363,0
50364,1
50365,0
50366,0
50367,0
50368,0
50369,0
50370,0
50371,0
50372,0
50373,0
50374,0
50375,1
50376,1
50377,0
50378,0
50379,0
50380,0
50381,0
50382,0
50383,0
50384,0
50385,0
50386,0
50387,0
50388,0
50389,0
50390,0
50391,0
50392,0
50393,0
50394,0
